X6,X8,X15,X1,X12,X7,status_label
-677.39,4490.9839,-384.831,2480.493,664.446,957.541,1
-44.361,14.1728,-130.627,13.206,-31.574,5.195,1
57.852,406.4704,167.334,803.642,169.741,745.179,0
2.09,43.3099,22.386,31.717,3.568,7.74,0
0.848,21.8525,3.598,4.014,4.7,0.0,1
-7.805,16.989,-33.317,1.5,-7.904,0.485,0
-69.42,3.4952,-1267.146,4.201,-18.594,1.202,1
257.8,8104.704,327.4,612.4,400.9,214.8,0
-16.878,39.5026,0.822,117.307,-9.548,46.097,0
-24.0,1261.548,-930.0,388.0,72.0,126.0,0
-16.598,53.5788,-249.752,22.279,-17.357,5.123,1
-0.862,0.1904,-6.708,0.184,-0.532,0.044,0
-272.259,48.3202,-113.072,61.525,28.384,37.546,1
388.331,3862.3195,1935.505,4895.621,622.34,2710.321,0
6.849,200.8389,57.315,91.325,39.395,80.71,0
224.336,3036.735,1358.777,1033.806,470.772,573.211,0
4.904,434.8397,210.527,314.963,8.677,33.799,0
-5.444,50.1617,-226.821,16.885,-5.704,2.287,1
-32.857,96.2237,185.684,99.937,-40.653,2.619,1
40.078,819.8718,37.875,150.148,59.587,76.585,0
566.202,5897.2497,564.494,1755.757,998.706,68.372,0
7.673,182.4458,29.461,47.425,10.703,14.246,0
26.959,878.4009,95.273,328.354,47.473,120.296,0
20.854,476.0366,34.513,438.3,118.934,211.705,1
27.501,297.2451,472.512,306.678,40.864,116.518,0
0.705,25.186,-2.092,65.978,2.6,6.816,1
221.747,3382.8083,1358.235,3674.843,276.025,2325.852,0
-59.224,118.2625,-186.668,92.174,-53.089,23.511,0
-75.9,1465.625,-159.7,799.5,107.3,185.8,1
16.686,1658.3999,-295.959,513.645,-34.162,148.273,1
195.29,15.2678,-150.815,4.71,-15.642,0.9,1
-0.928,34.3759,-7.397,21.779,1.185,14.055,0
-21.976,32.1761,-146.379,153.046,23.879,48.921,1
-3.77,14.9996,-31.619,10.576,-2.823,5.426,0
-0.42,2.9662,-1.399,0.068,-0.403,0.055,1
2.759,41.1428,31.19,59.979,4.07,17.458,0
-3.378,9.0691,-38.976,10.942,-3.318,2.37,1
2.8,43.7493,46.306,55.249,4.966,0.407,1
9.114,13.9511,-78.053,10.398,-7.528,2.026,1
-10.346,130.23,130.759,15.542,-3.97,5.919,0
3.915,132.8882,0.883,48.588,7.733,10.803,0
-10.924,39.3698,-120.332,8.299,-10.877,0.376,1
-0.512,4.8457,-0.685,0.143,-0.312,0.099,0
20.233,431.2926,152.29,308.467,37.516,0.0,0
115.038,1810.1445,578.112,360.023,181.476,0.0,1
-12.845,13.2778,-71.835,35.29,-7.861,1.91,0
0.422,8.6082,-33.626,4.271,0.507,1.278,1
5.739,68.2599,-10.86,8.566,10.882,4.796,1
-135.052,697.809,-287.687,382.783,85.157,247.277,1
8.483,240.949,60.134,70.863,16.486,23.106,0
3.803,35.1571,-53.289,16.864,3.366,4.533,1
21.287,1328.7814,435.764,199.95,284.138,75.827,1
-0.809,3.1515,-14.771,0.803,-0.407,0.235,0
-3.129,58.4287,-80.826,1.092,-2.673,0.037,1
13.526,192.3561,42.114,127.839,23.216,79.293,0
-2.999,15.975,-19.694,0.34,-4.042,0.231,1
-10.806,15.2501,-239.045,47.585,20.238,6.158,1
-53.355,141.9912,-189.278,37.679,-28.723,12.061,1
2.647,79.22,2.755,27.109,3.317,1.936,0
-0.433,20.152,-3.157,10.229,0.486,2.521,1
-10.924,39.3698,-120.332,8.299,-10.877,0.376,1
48.828,769.0118,252.28,146.564,93.199,91.315,0
-25.031,8.5617,-1181.922,152.329,32.777,99.483,1
-4.454,2.3804,-60.714,0.793,-2.274,0.062,0
1.428,51.7853,1.45,28.303,1.752,1.883,1
90.521,1201.0764,661.399,546.34,105.056,295.993,0
174.0,1686.506,-1907.0,2803.0,658.0,341.0,1
46.234,396.862,82.555,172.86,72.489,62.113,0
-109.681,13.3995,-119.894,70.018,13.271,39.979,1
12.139,403.6217,41.323,191.164,43.081,40.358,1
105.519,1531.652,123.232,549.923,160.025,153.212,1
-3.738,3.2692,-18.226,0.83,-1.264,0.005,0
8.404,70.818,-36.939,34.01,12.617,21.963,0
-9.036,34.285,-426.992,9.713,-11.038,7.916,1
-2.036,21.9268,-4.359,0.616,-2.06,0.158,0
-10.93,190.625,-601.786,145.734,8.362,86.123,1
173.232,3173.2089,1528.363,1253.216,252.668,445.943,0
-89.266,44.7612,-328.064,140.731,-38.332,42.652,0
-0.547,65.1872,-342.846,16.964,-0.599,1.731,0
-558.353,377.8477,-1328.584,1542.751,-209.405,232.017,1
-48.569,1198.3818,-178.982,223.421,-70.451,0.0,0
-9.81,6.5115,-54.426,14.044,-11.046,0.624,0
-162.141,204.821,-479.472,233.927,-127.668,7.6,1
-13.463,10.8834,-35.771,7.319,-11.593,1.204,1
267.0,2838.2509,1741.7,1627.3,349.9,309.4,1
60.625,766.0976,46.323,167.545,143.481,161.702,1
-2.697,209.0465,-22.125,20.749,5.271,9.039,0
-80.947,11.4262,-712.058,17.735,-53.466,9.159,1
153.54,2661.3696,515.049,833.414,303.892,626.711,0
-59.282,201.89,-208.765,93.065,-61.331,0.0,1
-152.2,742.473,385.5,1459.2,-66.7,220.4,1
0.774,20.0662,-15.113,6.687,-0.494,4.89,0
1.353,79.0024,11.699,52.13,1.789,14.398,0
27.721,335.5204,117.284,96.24,43.754,33.381,0
11.594,1261.8363,596.738,1058.126,27.111,194.698,0
2.79,109.431,18.583,58.184,6.282,19.159,1
84.058,534.9551,246.729,559.122,301.972,382.201,1
-16.596,2.1139,-25.965,8.098,-5.118,4.231,0
-7.66,14.4707,-0.825,8.479,1.111,2.04,0
2.011,62.85,7.338,40.5,3.273,10.176,0
-14.801,692.4775,-1024.122,204.069,182.366,69.053,0
