status_label,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
failed,42.806,93.776,4.457,-1.983,30.692,-4.916,5.848,13.9932,128.595,67.498,24.533,-6.44,34.819,10.797,-2.078,128.595,35.33,130.578
failed,3.843,10.601,0.424,-6.301,0.0,-6.462,3.692,0.803,23.264,14.52,0.11,-6.725,12.663,12.817,-17.689,23.264,16.419,29.565
alive,11.49,65.321,11.086,23.399,0.633,5.655,7.351,67.4447,96.949,155.463,47.29,12.313,31.628,11.972,67.096,96.949,76.303,73.55
failed,36.767,28.145,7.668,-41.768,10.415,-51.004,6.35,788.5375,34.8,174.407,7.368,-49.436,6.655,40.486,-336.645,34.8,56.408,76.568
alive,625.1,1863.3,97.7,212.7,224.8,47.8,200.6,765.8291,2250.6,1565.9,601.8,115.0,387.3,289.6,173.6,2250.6,943.0,2037.9
alive,447.338,579.639,132.407,414.058,105.099,163.648,105.696,2414.8436,993.697,4147.349,1257.258,281.651,414.058,294.63,1042.704,993.697,2648.136,579.639
alive,809.1,473.9,74.9,846.2,0.0,457.6,421.8,4724.0631,1755.4,1773.4,750.0,771.3,1281.5,1393.1,2971.1,1755.4,2767.8,909.2
alive,301.421,512.825,48.001,138.0,0.0,73.806,193.351,1372.3185,885.349,589.899,74.906,89.999,372.524,137.298,163.236,885.349,213.725,747.349
alive,0.674,0.002,0.079,-1.244,0.018,-14.37,0.0,104.2935,0.007,3.681,0.0,-1.323,0.005,2.96,-46.91,0.007,3.96,1.251
failed,23.345,25.682,0.418,-15.434,10.736,-21.226,7.508,262.5012,26.157,29.636,54.211,-15.852,0.475,9.456,-560.792,26.157,88.211,41.591
failed,43.771,43.195,1.091,7.114,32.972,3.577,7.873,44.4247,64.231,51.603,15.935,6.023,21.036,6.469,32.065,64.231,22.65,57.117
alive,96.475,23.684,43.749,136.902,0.0,55.861,50.57,672.5742,190.656,517.042,0.0,93.153,166.972,53.244,330.896,190.656,167.678,53.754
failed,116.022,130.092,6.932,16.159,25.515,25.32,74.289,840.6504,227.097,180.947,0.0,9.227,97.005,64.588,-17.799,227.097,67.452,210.938
alive,355.74,2411.082,77.816,358.287,152.308,189.299,35.573,3770.914,2912.351,1497.664,400.0,280.471,501.269,368.817,474.741,2912.351,971.221,2554.064
alive,391.968,294.867,77.784,120.735,156.516,-104.248,151.163,670.1529,647.142,1028.954,587.0,42.951,352.275,129.139,-430.341,647.142,806.496,526.407
failed,267.594,32.722,34.378,138.401,2.72,106.809,3.674,1586.1782,185.387,1653.272,893.0,104.023,152.665,70.364,98.893,185.387,1031.087,46.986
alive,0.767,0.919,1.29,-2.415,0.065,-15.899,0.281,32.9846,2.762,8.124,0.216,-3.705,1.843,6.797,-28.939,2.762,7.013,5.177
failed,128.02,375.831,29.342,21.927,24.484,-12.698,62.94,177.3054,441.386,761.382,229.204,-7.415,65.555,194.793,-287.874,441.386,941.813,419.459
alive,82.992,115.054,1.383,-6.732,17.752,-8.272,7.637,55.6416,140.705,87.837,0.0,-8.115,25.651,24.09,-751.659,140.705,25.015,147.437
failed,383.245,1345.29,47.2,135.186,101.95,67.949,236.187,59.7855,1660.001,912.959,986.939,87.986,314.711,315.206,-971.514,1660.001,1502.116,1524.815
alive,605.41,2195.04,398.623,1119.314,83.582,292.435,139.935,5096.3048,4019.895,10504.985,5214.235,720.691,1824.855,750.068,881.32,4019.895,7840.841,2900.581
alive,978.45,582.275,44.876,115.203,479.828,31.093,117.745,776.2398,793.579,1565.694,345.012,70.327,211.304,279.872,276.11,793.579,770.214,678.376
alive,0.587,3.133,0.128,-0.305,0.19,-0.576,0.109,18.9453,3.564,1.619,0.858,-0.433,0.431,1.411,-20.058,3.564,2.337,3.869
failed,129.698,109.611,37.026,69.387,35.541,-22.868,29.257,105.5711,279.678,370.059,575.0,32.361,170.067,63.186,-819.716,279.678,683.346,210.291
alive,84.358,876.889,22.073,42.165,55.889,0.976,19.424,38.532,1215.49,329.005,194.637,20.092,338.601,77.721,49.513,1215.49,286.11,1173.325
failed,7.417,0.169,2.932,-5.824,0.0,-14.542,0.743,4.3686,3.489,7.913,11.843,-8.756,3.32,3.394,-638.965,3.489,15.237,9.313
failed,432.568,1747.574,2473.082,1501.648,0.0,-828.65,224.147,5302.8855,3249.222,23043.566,13060.455,-971.434,1501.648,1367.234,-895.474,3249.222,14726.706,1747.574
alive,3995.0,6839.0,932.0,1667.0,633.0,971.0,2162.0,7175.6787,8506.0,23754.0,6971.0,735.0,1667.0,4231.0,2677.0,8506.0,17853.0,6839.0
alive,17.617,4.251,1.493,0.774,1.652,-0.46,4.049,83.9109,23.991,21.49,0.0,-0.719,19.74,7.175,-59.392,23.991,8.247,23.217
failed,18.48,127.177,1.148,4.563,0.0,0.285,15.119,4.5954,157.232,33.821,14.041,3.415,30.055,15.611,-8.829,157.232,29.921,152.669
failed,190.744,113.902,5.212,-21.214,15.629,-17.764,22.062,342.1286,119.136,245.888,0.0,-26.426,5.234,21.621,30.645,119.136,21.621,140.35
failed,785.938,745.751,331.789,269.613,20.256,-180.272,175.452,1297.4147,1083.215,6035.694,1973.922,-62.176,337.464,236.846,1769.436,1083.215,2451.041,813.602
failed,252.526,200.572,9.479,43.389,121.607,19.704,122.168,72.335,411.777,318.434,48.43,33.91,211.205,56.266,93.29,411.777,106.917,368.388
failed,1105.674,4807.465,130.5,133.502,585.94,-34.232,302.316,1820.3066,5235.565,2426.868,554.876,3.002,428.1,576.837,646.884,5235.565,1307.582,5102.063
failed,121.113,209.559,0.777,32.091,14.732,17.048,29.663,103.862,296.462,166.477,17.302,31.314,86.903,37.613,77.058,296.462,57.49,264.371
failed,162.867,479.728,22.834,23.406,0.0,-14.395,48.4,664.1068,549.221,1256.805,190.034,0.572,69.493,177.273,-7.329,549.221,535.903,525.815
alive,555.507,1502.977,184.525,450.518,177.409,150.23,58.331,1488.8383,2202.043,1561.725,332.89,265.993,699.066,564.005,337.356,2202.043,1012.637,1751.525
alive,447.021,6956.769,1.521,10.99,284.659,7.086,130.533,115.2149,6989.624,478.5,0.0,9.469,32.855,404.36,45.994,6989.624,405.477,6978.634
failed,3.793,9.678,0.024,0.235,0.0,0.203,1.712,4.6938,12.204,4.957,0.0,0.211,2.526,1.105,-34.027,12.204,1.105,11.969
alive,65.132,164.729,3.365,16.178,3.225,-7.233,29.534,160.8029,196.104,196.566,1.397,12.813,31.375,31.675,-261.692,196.104,33.895,179.926
failed,4.048,13.356,2.452,2.5,1.39,-0.854,0.411,12.3978,22.743,30.405,6.923,0.048,9.387,7.538,-7.199,22.743,14.461,20.243
failed,4.846,19.39,0.663,-6.66,1.188,-7.767,0.921,10.4654,20.665,8.84,0.0,-7.323,1.275,4.376,-26.309,20.665,4.376,27.325
failed,20.617,17.012,0.448,1.647,3.226,1.119,3.239,48.7329,22.97,23.755,2.765,1.199,5.958,4.299,-27.896,22.97,7.064,21.323
failed,13.191,9.453,6.878,-17.66,3.882,-31.34,2.313,5.6342,15.107,28.358,0.0,-24.538,5.654,9.033,-41.494,15.107,9.033,32.767
alive,8.963,10.253,2.101,4.736,2.712,3.399,4.5,28.9406,31.396,33.834,13.733,2.635,21.143,5.935,-9.558,31.396,20.353,26.66
failed,4.902,26.926,0.94,-0.123,2.689,-3.528,1.688,0.3603,36.051,8.462,2.096,-1.063,9.125,8.268,-61.724,36.051,10.364,36.174
alive,861.917,799.61,30.29,147.138,666.263,10.797,136.523,907.176,1578.056,1153.465,507.48,116.848,778.446,287.055,-135.41,1578.056,821.907,1430.918
alive,134.931,587.366,4.804,46.213,0.0,23.124,95.72,518.9743,850.873,174.481,6.59,41.409,263.507,37.197,47.354,850.873,63.345,804.66
failed,1.199,1.829,0.014,-1.7,0.359,-2.94,0.181,6.3161,1.929,1.23,0.0,-1.714,0.1,9.255,-24.822,1.929,9.255,3.629
failed,51.332,161.003,57.275,-75.46,3.604,-151.892,11.448,591.5085,101.173,251.128,191.179,-132.735,-59.83,398.318,-1170.184,101.173,613.906,176.633
failed,0.273,0.186,0.105,-0.011,0.0,-0.114,0.08,18.8712,0.415,0.707,0.0,-0.116,0.229,0.13,-9.968,0.415,0.13,0.426
failed,58.458,62.617,7.755,20.984,19.521,5.94,26.594,452.8297,141.073,196.286,78.878,13.229,78.456,37.965,1.113,141.073,119.922,120.089
failed,253.677,851.015,106.982,337.26,43.424,82.758,27.585,713.2131,1292.677,2773.078,1781.88,230.278,441.662,276.693,275.327,1292.677,2346.992,955.417
failed,19.433,96.249,5.641,19.904,0.0,-0.251,15.794,140.0817,116.153,121.631,106.098,14.263,19.904,14.12,-51.783,116.153,120.218,96.249
failed,3.916,8.47,0.238,-7.689,0.262,-9.951,0.089,11.9191,0.781,4.226,6.05,-7.927,-7.689,0.667,-41.88,0.781,7.587,8.47
failed,71.198,295.516,19.534,89.711,6.301,-102.545,52.056,69.2613,463.215,932.467,627.88,70.177,167.699,80.267,-135.335,463.215,841.357,373.504
alive,1410.138,4834.051,221.3,801.6,156.529,178.71,903.517,1873.1297,5804.451,6004.189,3489.489,580.3,970.4,803.824,609.74,5804.451,5018.43,5002.851
alive,60.379,72.295,0.913,10.157,14.868,12.623,15.833,33.887,114.274,98.815,0.0,9.244,41.979,18.051,-172.632,114.274,129.69,104.117
failed,159.101,43.908,1.141,6.318,0.0,5.069,34.508,205.1781,86.662,183.938,0.0,5.177,42.754,29.525,125.083,86.662,30.541,80.344
alive,8953.0,32722.0,656.0,2804.0,1864.0,1266.0,4094.0,24330.9,35526.0,25554.0,5104.0,2148.0,2804.0,8566.0,4383.0,35526.0,18533.0,32722.0
failed,22.667,92.194,13.202,-88.988,4.708,-131.744,3.958,105.1388,188.626,65.02,55.847,-102.19,96.432,99.436,-305.715,188.626,159.0,277.614
alive,1.589,0.148,0.001,-0.193,0.0,-0.191,0.003,7.1968,0.163,1.614,0.0,-0.194,0.015,0.006,-0.258,0.163,0.006,0.356
alive,30.856,28.482,0.921,3.346,11.466,-0.195,5.721,48.0675,49.38,39.191,0.0,2.425,20.898,9.883,-2.393,49.38,11.479,46.034
failed,23.21,81.387,5.491,-66.546,0.089,-100.783,0.374,57.2855,14.841,87.661,104.445,-72.037,-66.546,18.701,-484.983,14.841,174.394,81.387
failed,11.266,15.296,1.358,3.687,5.32,1.244,4.755,13.4322,32.645,15.795,1.51,2.329,17.349,10.46,-12.804,32.645,11.97,28.958
alive,231.124,428.511,10.109,94.548,77.729,37.358,117.225,845.3437,728.435,799.734,122.673,84.439,299.924,127.868,474.889,728.435,258.834,633.887
alive,733.3,5328.8,201.6,556.9,99.4,38.1,514.9,2234.8678,5885.7,5105.0,2475.3,355.3,556.9,686.6,-30.8,5885.7,3351.6,5328.8
failed,57.092,6.044,0.26,-34.794,1.802,-46.422,3.482,183.204,1.543,152.44,34.653,-35.054,-4.501,22.9,-163.15,1.543,70.721,36.337
failed,213.0,535.3,88.8,232.1,12.9,89.5,101.1,2899.7491,791.0,2264.5,955.3,143.3,255.7,149.6,789.0,791.0,1129.5,558.9
failed,533.4,1735.0,152.9,328.8,201.2,-41.8,270.1,169.6801,2171.3,2811.1,1621.0,175.9,436.3,643.6,-55.7,2171.3,2645.1,1842.5
failed,0.14,1.054,0.02,-1.049,0.003,0.506,0.0,4.8918,0.005,0.259,0.0,-1.069,-1.049,3.629,-34.816,0.005,3.629,1.054
failed,4745.29,30120.834,246.764,1008.523,174.035,557.451,1798.724,4768.154,31129.357,12291.706,867.712,761.759,1008.523,3636.011,395.862,31129.357,6308.074,30120.834
failed,579.147,643.25,140.576,277.334,50.748,105.616,272.467,3104.7786,1055.388,3748.116,700.0,136.758,412.138,183.589,2418.552,1055.388,1234.172,778.054
failed,63.562,17.346,0.401,-17.296,0.208,-17.418,0.0,420.33,0.05,67.738,0.092,-17.697,-17.296,4.338,-68.001,0.05,4.43,17.346
failed,799.923,1633.629,40.293,86.128,72.355,61.639,333.704,1234.1408,1923.019,1386.932,268.011,45.835,289.39,741.691,-1388.434,1923.019,1648.375,1836.891
failed,109.007,48.245,2.61,-21.204,0.0,-28.493,5.562,362.1036,27.041,137.845,0.899,-23.814,-21.204,16.24,-144.017,27.041,18.858,48.245
failed,177.236,76.362,6.699,35.093,14.641,26.176,4.278,1085.7699,171.442,207.19,0.0,28.394,95.08,51.929,-9.201,171.442,53.533,136.349
failed,307.759,807.32,45.998,78.187,78.805,-328.266,79.359,8.2499,931.409,808.55,651.469,32.189,124.089,125.618,-337.281,931.409,882.365,853.222
failed,17.817,4.477,1.812,-7.061,0.0,-8.562,5.27,22.4635,38.257,34.326,0.0,-8.873,33.78,6.98,-57.795,38.257,6.98,45.318
alive,37.541,56.322,4.461,11.939,18.591,3.913,10.814,43.5843,82.825,81.896,25.014,7.478,26.503,9.91,39.217,82.825,41.84,70.886
alive,247.904,801.464,90.37,180.535,3.25,44.697,140.821,924.9324,981.999,1775.834,479.317,90.165,180.535,290.957,128.053,981.999,1311.543,801.464
alive,526.91,1044.11,26.707,81.549,396.227,-3.962,68.305,278.695,1755.848,700.898,123.491,54.842,711.738,301.453,145.053,1755.848,444.242,1674.299
failed,345.312,797.05,16.102,31.052,0.0,-77.16,239.214,328.1803,1071.343,722.364,77.879,14.95,274.293,212.948,118.774,1071.343,302.864,1040.291
failed,31.422,13.667,4.843,-24.963,4.497,-22.478,1.556,168.3715,8.272,161.33,29.032,-29.806,-5.395,45.305,-232.635,8.272,75.324,33.235
failed,14.493,16.475,1.038,-16.242,0.0,-16.7,0.126,14.509,0.233,22.504,0.545,-17.28,-16.242,2.327,-39.426,0.233,2.872,16.475
failed,4.223,3.138,0.09,-3.863,0.319,-5.088,2.411,11.1916,5.685,4.35,0.0,-3.953,2.547,13.792,-12.712,5.685,13.792,9.548
alive,1036.014,232.684,17.498,296.692,62.129,137.839,279.159,3684.7156,909.659,1396.689,0.435,279.194,676.975,338.099,359.948,909.659,355.701,612.967
failed,192.073,541.742,78.265,202.328,7.776,38.146,117.907,1153.866,802.564,1242.995,435.936,124.063,260.822,96.628,20.765,802.564,706.129,600.236
failed,217.246,167.666,15.177,13.531,72.727,-34.774,83.683,300.1163,274.55,289.722,0.0,-1.646,106.884,113.519,-51.135,274.55,117.992,261.019
failed,490.618,441.469,59.766,38.205,0.0,-64.619,123.276,292.8745,600.613,745.304,7.636,-21.561,159.144,91.202,-833.909,600.613,119.994,562.408
failed,691.751,978.914,115.719,328.253,64.97,33.737,65.607,1414.1959,1370.761,1915.107,659.343,212.534,391.847,337.946,27.638,1370.761,1383.908,1042.508
failed,6.935,2.031,1.778,-8.621,0.0,-10.662,6.627,64.8564,1.036,15.532,1.395,-10.399,-0.995,12.325,-52.458,1.036,14.071,9.657
alive,58.462,11.663,7.501,1.511,3.746,-5.109,16.131,142.1037,69.908,82.911,0.203,-5.99,58.245,17.98,-121.792,69.908,18.183,68.397
alive,443.496,513.847,97.361,363.291,0.0,169.892,176.466,950.5842,906.577,1207.97,275.0,265.93,392.73,104.692,367.007,906.577,548.461,543.286
failed,5812.0,7597.0,858.0,2437.0,493.0,-4197.0,1696.0,6014.4743,10034.0,30891.0,12215.0,1579.0,2437.0,6621.0,-3340.0,10034.0,25614.0,7597.0
failed,5.991,10.432,0.039,-0.543,0.584,-0.499,0.723,5.708,13.88,6.023,0.0,-0.582,3.448,0.665,-11.33,13.88,0.665,14.423
failed,11.589,32.349,13.086,-26.881,0.0,-41.335,1.53,11.538,5.468,73.219,1.462,-39.967,-26.881,8.29,-79.005,5.468,10.131,32.349
failed,82.494,96.46,39.493,111.635,6.148,44.539,21.796,783.1335,255.015,835.035,565.0,72.142,158.555,35.502,-2.412,255.015,606.378,143.38
failed,21.364,31.241,4.941,-7.494,0.431,-10.022,11.492,23.532,53.893,53.775,0.0,-12.435,22.652,14.052,1.053,53.893,15.218,61.387
alive,492.125,1410.098,32.882,2.647,30.181,-150.483,179.668,162.4071,1685.554,868.666,201.998,-30.235,275.456,249.979,-474.345,1685.554,466.009,1682.907
alive,34.605,10.793,0.852,5.542,13.07,4.798,8.887,107.6276,38.856,40.793,3.165,4.69,28.063,4.391,-9.248,38.856,7.556,33.314
failed,549.923,2208.144,232.413,392.438,229.688,105.519,153.212,1531.652,2701.998,5140.177,981.696,160.025,493.854,631.536,123.232,2701.998,4021.918,2309.56
failed,10.603,20.425,3.244,-10.86,3.991,-16.661,5.597,111.0773,36.723,60.305,30.837,-14.104,16.298,19.62,-3.789,36.723,51.256,47.583
failed,770.901,1151.117,99.596,350.064,71.648,189.797,95.718,1177.0324,1553.661,2319.319,782.196,250.468,402.544,399.709,213.479,1553.661,1568.93,1203.597
alive,15.573,75.201,1.408,3.02,0.0,-11.785,13.492,16.5715,98.094,44.009,15.95,1.612,22.893,8.691,15.391,98.094,25.397,95.074
alive,141.977,43.343,8.727,43.832,11.219,23.251,27.432,1127.2893,143.905,163.963,0.0,35.105,100.562,38.164,182.259,143.905,38.164,100.073
failed,123.312,177.398,4.141,39.964,26.551,24.462,0.0,205.8591,270.032,148.271,1.099,35.823,92.634,32.354,123.391,270.032,33.453,230.068
alive,133.93,194.082,162.548,258.736,0.0,18.826,119.332,290.1381,515.145,1433.769,530.278,96.188,321.063,208.284,-1377.319,515.145,746.283,256.409
alive,37.144,10.466,5.581,20.852,0.0,11.122,8.191,161.4113,46.277,59.528,0.0,15.271,35.811,5.857,-1.509,46.277,5.862,25.425
failed,3.004,4.714,0.224,0.219,1.242,-0.003,1.047,21.2117,7.547,6.028,0.0,-0.005,2.833,0.631,0.058,7.547,0.631,7.328
failed,168.453,115.371,135.47,438.006,13.333,263.036,135.849,10868.286,566.638,1776.2,290.0,302.536,451.267,239.925,892.774,566.638,922.621,128.632
failed,793.505,1806.527,76.654,263.779,186.233,41.22,478.542,303.7961,2200.385,2444.867,1233.56,187.125,393.858,630.556,91.781,2200.385,2013.871,1936.606
failed,148.434,210.278,11.329,-20.547,142.124,-84.357,1.825,24.6416,319.625,186.332,30.0,-31.876,109.347,111.865,-54.929,319.625,169.621,340.172
failed,414.02,834.486,137.573,126.527,23.516,73.495,262.665,1838.6949,1153.684,1892.936,427.121,-11.046,319.198,281.635,159.319,1153.684,911.133,1027.157
failed,179.017,257.932,15.483,24.281,101.925,-49.268,53.015,90.2848,502.506,373.797,0.0,8.798,244.574,148.757,294.546,502.506,232.118,478.225
alive,14.278,2.774,1.963,-3.918,5.625,-10.919,0.035,39.8784,7.926,22.283,0.0,-5.881,5.152,1.863,-72.79,7.926,1.863,11.844
failed,162.867,479.728,22.834,23.406,0.0,-14.395,48.4,664.1068,549.221,1256.805,190.034,0.572,69.493,177.273,-7.329,549.221,535.903,525.815
failed,166.741,261.084,75.336,170.357,0.0,62.375,98.131,613.2839,495.769,1716.355,544.732,95.021,234.685,67.423,628.738,495.769,747.602,325.412
failed,1.65,0.995,0.18,-3.983,0.077,-5.759,0.314,56.7698,1.375,2.035,0.157,-4.163,0.38,1.172,-9.304,1.375,1.329,5.358
alive,9.475,16.805,1.399,2.341,3.728,0.361,2.705,5.376,22.482,18.489,0.0,0.942,5.677,2.035,9.236,22.482,2.351,20.141
alive,105.389,50.727,5.547,23.295,25.785,17.233,36.995,344.7753,148.529,255.229,0.0,17.748,97.802,37.833,-5.367,148.529,44.609,125.234
alive,1507.6,3766.5,464.2,758.6,451.5,29.0,528.7,4392.4438,4525.1,7830.8,1963.0,294.4,758.6,1417.9,1605.3,4525.1,4634.1,3766.5
failed,68.534,92.438,1.376,2.154,0.0,-17.576,30.707,23.8778,94.592,149.966,108.477,0.778,2.154,29.651,-52.834,94.592,151.521,92.438
alive,11.892,22.511,1.191,8.222,1.368,4.808,5.076,45.3473,40.21,25.402,0.0,7.031,17.699,3.823,11.488,40.21,3.823,31.988
failed,5.024,8.49,1.571,-14.554,1.114,-14.588,2.903,4.0321,10.657,11.142,0.18,-16.125,2.167,5.693,-92.564,10.657,5.873,25.211
failed,707.0,629.0,89.0,1435.0,0.0,772.0,325.0,4178.6598,3214.0,1318.0,9067.0,1346.0,2585.0,692.0,-61.0,3214.0,10164.0,1779.0
failed,69.215,22.286,0.736,-18.661,0.0,-20.975,3.0,169.7925,3.625,84.175,1.487,-19.397,-18.661,8.646,-44.092,3.625,14.025,22.286
failed,3.833,2.987,0.809,1.002,0.0,0.725,1.463,17.9561,5.255,18.1,2.031,0.193,2.268,3.903,2.202,5.255,12.861,4.253
failed,6492.067,6535.947,1047.334,2023.426,2590.008,-107.925,2629.403,16776.4452,10220.797,19131.654,6529.998,976.092,3684.85,2582.979,4500.963,10220.797,9666.807,8197.371
alive,4.19,4.326,0.35,-3.513,1.904,-3.791,1.171,25.0792,7.184,10.544,1.144,-3.863,2.858,1.344,-67.363,7.184,2.488,10.697
failed,615.6,1716.5,295.2,651.2,161.9,159.4,380.8,2907.9353,2500.3,5004.1,1304.7,356.0,783.8,951.4,791.6,2500.3,3083.4,1849.1
failed,11.889,5.965,1.662,-16.375,7.095,-24.378,3.089,6.634,15.476,18.741,0.0,-18.037,9.511,83.419,-129.41,15.476,83.419,31.851
alive,54.929,95.966,4.868,-4.35,0.0,-45.612,20.369,121.4898,173.836,89.459,0.0,-9.218,77.87,18.208,-21.023,173.836,24.678,178.186
alive,3.212,5.328,0.563,-11.854,1.166,-12.244,0.374,26.7299,3.296,5.006,0.078,-12.417,-2.032,4.087,-79.025,3.296,4.201,15.15
failed,10.734,69.393,2.126,-0.497,1.493,-7.737,4.485,40.8836,83.502,81.026,1.134,-2.623,14.109,50.611,-122.858,83.502,59.96,83.999
alive,159.359,276.805,23.99,55.128,82.015,14.9,45.645,133.5701,354.485,373.804,143.81,31.138,77.68,64.037,97.558,354.485,227.006,299.357
alive,262.251,209.304,16.12,-110.634,0.0,-101.492,22.197,863.91,98.67,395.417,108.074,-126.754,-110.634,111.437,-704.124,98.67,304.806,209.304
failed,2883.512,9319.965,181.473,303.97,1636.507,-8.281,425.277,3243.091,12429.754,4007.283,50.487,122.497,3109.789,1714.029,1361.755,12429.754,2216.039,12125.784
failed,55.317,87.032,0.4,8.783,51.538,4.899,0.42,30.846,162.792,79.828,9.839,8.383,75.76,11.647,51.482,162.792,24.525,154.009
failed,27.12,50.76,56.489,80.304,0.0,24.03,20.025,130.0139,150.723,818.68,432.274,23.815,99.963,57.77,-220.427,150.723,526.128,70.419
alive,87.325,447.732,3.89,-14.224,61.94,-19.768,21.533,69.1679,463.61,127.39,0.169,-18.114,15.878,61.189,21.996,463.61,67.728,477.834
alive,14.816,11.173,0.76,7.981,3.485,4.728,5.142,117.978,30.872,17.921,0.206,7.221,19.699,2.757,8.048,30.872,3.168,22.891
failed,228.312,450.818,21.301,45.599,148.618,9.605,46.735,62.8866,750.865,382.023,64.662,24.298,300.047,99.164,106.13,750.865,169.677,705.266
alive,36.271,24.284,0.842,2.539,22.78,-0.007,6.614,23.3453,35.889,53.406,5.304,1.697,11.605,6.52,45.644,35.889,13.97,33.35
alive,45.613,46.555,0.626,7.31,0.0,2.892,17.341,176.718,69.934,51.408,0.455,6.684,23.379,21.29,6.418,69.934,27.06,62.624
failed,52.979,41.539,0.568,-28.813,0.0,13.594,2.637,130.1252,12.726,90.38,0.0,-29.381,-28.813,6.923,-108.87,12.726,48.694,41.539
failed,40.932,17.31,0.391,6.034,26.162,4.155,12.025,122.025,28.441,89.128,25.967,5.643,11.131,17.009,9.309,28.441,43.364,22.407
failed,734.914,2369.197,391.681,698.894,235.616,158.857,252.32,5700.9313,3186.268,4880.769,1538.744,307.213,817.071,527.346,555.001,3186.268,2632.818,2487.374
alive,14.663,5.137,0.181,5.672,1.237,4.05,1.593,91.1382,13.45,15.939,0.0,5.491,8.313,0.975,14.277,13.45,1.202,7.778
failed,55.071,28.128,16.922,44.229,9.067,16.327,7.797,343.2144,293.803,90.327,7.747,27.307,265.675,49.407,211.073,293.803,80.011,249.574
alive,155.48,106.891,14.2,-12.264,34.95,-31.712,14.107,1336.5038,179.218,286.094,40.454,-26.464,72.327,36.391,-308.341,179.218,133.965,191.482
alive,259.804,161.457,16.654,30.879,41.861,12.03,39.802,715.6676,319.118,448.21,0.0,14.225,157.661,87.094,110.691,319.118,114.241,288.239
failed,841.06,1601.497,245.509,829.119,242.607,349.176,313.343,3781.6692,2571.358,6812.203,2269.02,583.61,969.861,485.497,501.041,2571.358,4690.108,1742.239
alive,185.671,140.314,21.609,-23.49,0.0,-14.977,29.13,847.6098,301.667,583.586,0.0,-45.099,161.353,149.791,-4717.006,301.667,232.442,325.157
alive,3.441,0.965,0.24,-0.497,0.599,0.525,1.95,3.9992,2.593,6.168,0.0,-0.737,1.628,3.849,-21.776,2.593,3.849,3.09
failed,1627.3,2706.3,123.8,473.7,964.9,267.0,309.4,2838.2509,5081.7,2205.1,494.9,349.9,2375.4,986.3,1741.7,5081.7,1616.3,4608.0
failed,0.599,0.987,0.013,-0.969,0.0,-0.561,0.0,6.4889,0.018,0.618,0.425,-0.982,-0.969,1.508,-68.461,0.018,1.948,0.987
alive,24.754,11.364,0.482,-6.265,0.796,-7.984,1.189,86.1645,5.099,30.783,6.581,-6.747,-6.265,3.009,-90.494,5.099,10.69,11.364
alive,1201.0,2427.0,144.0,279.0,412.0,-423.0,571.0,313.5705,3279.0,2943.0,1578.0,135.0,852.0,663.0,-2059.0,3279.0,2505.0,3000.0
failed,86.663,35.148,5.046,-5.52,15.161,-6.372,9.402,102.3012,63.004,96.179,34.123,-10.566,27.856,16.858,-112.846,63.004,51.517,68.524
failed,162.621,339.368,19.772,21.378,7.6,7.81,41.202,180.4492,416.913,225.854,0.0,1.606,77.545,44.781,122.661,416.913,52.482,395.535
failed,297.552,357.969,15.348,85.686,8.479,44.114,60.105,1407.3099,443.655,1386.662,306.0,70.338,85.686,55.174,503.729,443.655,488.513,357.969
failed,46.536,24.639,2.27,5.144,13.193,2.971,14.085,48.3013,55.697,54.473,3.5,2.874,31.058,9.034,2.806,55.697,12.534,50.553
